Result Time,Granularity Period,Object Name,Reliability,Location Update Requests,LUSR,LUSR_denom,LUSR_nom,Number of First Pagings to A Interface,Number of First Paging Responses from A Interface,Number of Repeated Paging Responses from A Interface,Paging_Success_Rates,Paging_Success_Rates_Denom,Paging_Success_Rates_Nom,Successful Location Updates During Roaming,Successful Location Updates in the VLR
2024-05-25 11:00+03:00,60,"AHMSC4/Site:LABEL=AHHBSC18-LAI3, GCI=6410108A4",Reliable,22371,94.868,22371,21223,12947,12371,362,97.11399999999999,13965,13562,1684,19539
2024-05-25 11:00+03:00,60,"AHMSC4/Site:LABEL=BUHBSC08-LAI4, GCI=641010841",Reliable,41371,94.48200000000001,41371,39088,26394,25155,789,97.41,28651,27909,1939,37149
2024-05-25 11:00+03:00,60,"AHMSC4/Site:LABEL=BUHBSC08-LAI3, GCI=641010840",Reliable,33012,94.859,33012,31315,31261,29703,892,97.046,33921,32919,1978,29337
2024-05-25 11:00+03:00,60,"AHMSC4/Site:LABEL=BUHBSC08-LAI6, GCI=641010843",Reliable,46201,91.48100000000001,46201,42265,29337,26965,1104,94.73100000000001,31563,29900,7553,34712
2024-05-25 11:00+03:00,60,"AHMSC4/Site:LABEL=BUHBSC08-LAI5, GCI=641010842",Reliable,41201,93.524,41201,38533,21684,20324,686,96.12799999999999,23401,22495,4245,34288
2024-05-25 11:00+03:00,60,"AHMSC4/Site:LABEL=BUHRNC09-TEST-LAI, SAI=64101007A",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MKHRNC01_5, SAI=641011266",Reliable,80095,99.291,80095,79527,9,0,11,93.34700000000001,37187,34713,1928,77599
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MKHRNC01_4, SAI=64101125C",Reliable,93167,99.56200000000001,93167,92759,0,0,0,93.43299999999999,17176,16048,1490,91269
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHRNC6_LAI3, SAI=641011216",Reliable,49215,98.86399999999999,49215,48656,7,1,9,97.145,42727,41507,591,48065
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHRNC6_LAI2, SAI=64101120C",Reliable,99358,99.52,99358,98881,6,0,10,95.676,40149,38413,1207,97674
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC12_LAI3, SAI=641010FB6",Reliable,25806,98.369,25806,25385,11,0,15,96.845,31319,30331,386,24999
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC12_LAI2, SAI=641010FB4",Reliable,36828,99.05,36828,36478,4,0,4,95.367,20893,19925,591,35887
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWHRNC5-LAI1, SAI=641010E10",Reliable,91917,99.84,91917,91770,1,0,1,93.492,12046,11262,1525,90245
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MLHRNC1-LAI1, SAI=641010DAC",Reliable,68514,99.413,68514,68112,6,0,6,96.184,25023,24068,1467,66645
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=LRZRNC_LAI1, SAI=641010ABE",Reliable,66567,99.193,66567,66030,9,0,9,95.744,33200,31787,2716,63314
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC4-LAI1, SAI=641010A32",Reliable,18186,96.294,18186,17512,1,0,2,96.955,22461,21777,393,17119
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC3-LAI1, SAI=641010A28",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC9-LAI1, SAI=641010960",Reliable,32730,94.71700000000001,32730,31001,4,0,4,96.92299999999999,39070,37868,697,30304
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC3_LAI3, SAI=6410107ED",Reliable,26087,93.95100000000001,26087,24509,15,0,17,96.971,29022,28143,618,23891
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC3-LAI2, SAI=6410107E9",Reliable,35413,98.13600000000001,35413,34753,16,0,23,97.08,39343,38194,688,34065
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI2, GCI=641011452",Reliable,22300,92.637,22300,20658,21628,20300,735,96.338,23400,22543,2538,18120
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI1, GCI=641011451",Reliable,34899,96.103,34899,33539,30063,27396,1151,94.117,32006,30123,5492,28047
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI9, GCI=641010FB0",Reliable,40834,94.069,40834,38412,25863,24336,848,96.432,28111,27108,3684,34728
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI8, GCI=641010FAE",Reliable,35979,94.789,35979,34104,25052,23932,815,97.725,27426,26802,1525,32579
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI7, GCI=641010FAD",Reliable,39024,94.895,39024,37032,24141,22804,827,96.911,26450,25633,2655,34377
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI6, GCI=641010FAC",Reliable,28647,95.72,28647,27421,25897,24669,813,97.4,28153,27421,1473,25948
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC6-LAI1, GCI=6410108FC",Reliable,35668,94.443,35668,33686,25171,24083,775,97.897,27246,26673,1284,32402
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=WAZB01-LAI4, GCI=6410104ED",Reliable,33810,93.156,33810,31496,17088,14573,731,89.147,17673,15755,6122,25374
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=WAZB01-LAI3, GCI=6410104EC",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=WAZB01-LAI2, GCI=6410104DC",Reliable,47806,92.654,47806,44294,22753,19286,891,88.16799999999999,23791,20976,11445,32849
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=WAZB01-LAI1, GCI=6410104D8",Reliable,57095,91.09200000000001,57095,52009,25425,22298,1042,91.1,26561,24197,11051,40958
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=LRZB01-LAI1, GCI=6410104C4",Reliable,41562,90.84700000000001,41562,37758,26727,23422,1190,91.439,27977,25582,6734,31024
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MDZB01_LAI2, GCI=6410104BF",Reliable,41215,91.24799999999999,41215,37608,19732,17238,957,91.04899999999999,21159,19265,9184,28424
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MDZB01_LAI1, GCI=6410104BA",Reliable,38204,92.14200000000001,38204,35202,20835,18757,756,92.977,21941,20400,6601,28601
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MDZB02-LAI2, GCI=6410104B1",Reliable,10197,89.43799999999999,10197,9120,3792,3384,163,92.49600000000001,3998,3698,1916,7204
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MDZB02-LAI1, GCI=6410104B0",Reliable,42732,79.697,42732,34056,25667,23067,972,93.008,27116,25220,7128,26928
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZB02-LAI4, GCI=6410104A9",Reliable,40586,87.45100000000001,40586,35493,30886,27327,1342,92.07799999999999,32620,30036,8223,27270
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZB02-LAI3, GCI=6410104A8",Reliable,28155,96.303,28155,27114,15481,13654,564,91.36200000000001,16080,14691,4859,22255
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZB02-LAI2, GCI=6410104A7",Reliable,31714,93.936,31714,29791,21881,19811,763,93.444,22987,21480,5544,24247
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZB02-LAI1, GCI=6410104A6",Reliable,34519,91.961,34519,31744,24563,22665,672,94.65299999999999,26088,24693,5837,25907
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZB01_LAI4, GCI=641010482",Reliable,45188,93.589,45188,42291,21544,19798,725,94.54799999999999,22908,21659,5280,37011
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZB01_LAI3, GCI=641010480",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZB01-LAI2, GCI=64101047F",Reliable,61124,96.12799999999999,61124,58757,31419,27468,1405,91.363,32767,29937,12264,46493
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZB01-LAI1, GCI=64101047E",Reliable,37349,91.78,37349,34279,17198,15836,486,94.286,18360,17311,6894,27385
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWZB01-LAI3, GCI=64101046E",Reliable,33997,95.85600000000001,33997,32588,27397,25264,818,94.84100000000001,28864,27375,4338,28250
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWZB01-LAI1, GCI=64101046B",Reliable,35612,94.47399999999999,35612,33644,26033,24054,670,94.26700000000001,27769,26177,4573,29071
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWZB01-LAI2, GCI=64101046A",Reliable,26918,91.084,26918,24518,13839,12284,501,91.508,14696,13448,8774,15744
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWZB02-LAI1, GCI=64101044C",Reliable,47171,92.26899999999999,47171,43524,38009,35181,1043,94.75200000000001,39484,37412,5383,38141
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MDZRNC-LAI1, SAI=641010AA0",Reliable,37673,98.678,37673,37175,0,0,0,96.191,7403,7121,1202,35973
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC4_LAI3, SAI=641010A48",Reliable,23470,97.738,23470,22939,24,0,25,97.089,29612,28750,397,22542
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWZRNC-LAI1, SAI=641010A46",Reliable,41525,99.545,41525,41336,0,0,0,95.79,11211,10739,836,40500
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC4-LAI2, SAI=641010A3C",Reliable,51958,99.488,51958,51692,20,0,25,96.81,41377,40057,735,50957
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHMSC3-NULL BROADCAST LAI, GCI=64101FFFC",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC2_LAI5, GCI=641011B9F",Reliable,24836,95.95700000000001,24836,23832,25171,23100,861,94.564,26987,25520,3033,20799
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC2_LAI4, GCI=641011B9E",Reliable,37664,94.993,37664,35778,27438,24559,996,92.709,28665,26575,4880,30898
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC2_LAI3, GCI=641011B9D",Reliable,21999,96.645,21999,21261,19639,17622,699,92.749,20881,19367,3990,17271
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC2_LAI1, GCI=641011B9B",Reliable,45223,88.214,45223,39893,26554,24349,865,94.29899999999999,27892,26302,4487,35406
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI5, GCI=641011B9A",Reliable,29434,93.19200000000001,29434,27430,23890,22329,710,95.796,25403,24335,3281,24149
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI4, GCI=641011B98",Reliable,41053,93.76899999999999,41053,38495,42950,40626,1211,96.73,45909,44408,3364,35131
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI3, GCI=641011B97",Reliable,34732,94.069,34732,32672,19606,17397,849,92.4,20579,19015,6869,25803
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI2, GCI=641011B96",Reliable,32389,94.69,32389,30669,25234,23041,968,94.40799999999999,26683,25191,5008,25661
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI1, GCI=641011B95",Reliable,26522,93.662,26522,24841,16087,14776,535,94.689,17059,16153,3199,21642
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MLHBSC1-LAI-1, GCI=64101177C",Reliable,61880,91.559,61880,56657,36924,33843,1273,94.63600000000001,38777,36697,8470,48187
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MLHBSC5-LAI1, GCI=64101177B",Reliable,85423,88.366,85423,75485,33254,29357,1262,91.594,34525,31623,14589,60896
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI3, GCI=641011453",Reliable,36578,95.265,36578,34846,22253,20711,749,95.443,24006,22912,3859,30987
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZRNC-LAI1, SAI=641010AC8",Reliable,98397,99.44,98397,97846,0,0,0,95.3,23722,22607,2823,95023
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC9-LAI2, SAI=641010961",Reliable,28212,96.477,28212,27218,5,0,5,97.435,27763,27051,588,26630
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC6-LAI2, GCI=6410108FD",Reliable,31878,95.831,31878,30549,19622,18719,725,97.625,21728,21212,1543,29006
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI4, GCI=641011454",Reliable,32843,93.10700000000001,32843,30579,29249,24774,1739,89.617,31146,27912,8211,22368
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC6-LAI4, GCI=6410108FE",Reliable,57418,96.14399999999999,57418,55204,26380,25158,891,97.663,28754,28082,2266,52938
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC6-LAI5, GCI=641010900",Reliable,30381,93.819,30381,28503,19180,18338,633,97.859,20874,20427,1647,26856
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC9-LAI3, SAI=641010962",Reliable,39279,98.21799999999999,39279,38579,25,0,30,96.60700000000001,57268,55325,919,37660
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MLHRNC1-LAI2, SAI=641010DB6",Reliable,120167,99.243,120167,119257,9,0,13,95.681,42049,40233,1575,117682
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC10-TEST_LAI, SAI=641010A50",Reliable,21443,98.49799999999999,21443,21121,27,0,31,96.895,30212,29274,415,20706
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC10-A52, SAI=641010A52",Reliable,19117,95.031,19117,18167,7,0,9,97.17299999999999,26497,25748,576,17591
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC10-A51, SAI=641010A51",Reliable,16940,96.446,16940,16338,8,0,8,97.137,27243,26463,355,15983
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI6, GCI=641011B99",Reliable,45280,93.883,45280,42510,19428,16874,781,90.145,20273,18275,9343,33167
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MLHBSC1-LAI_1, GCI=64101177D",Reliable,55538,91.546,55538,50843,28386,24983,942,90.98,29390,26739,12552,38291
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWZRNC-LAI3, SAI=641010A47",Reliable,85429,99.493,85429,84996,0,0,0,95.12299999999999,14866,14141,1758,83238
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZRNC-LAI3, SAI=641010AC9",Reliable,62607,99.374,62607,62215,1,0,1,93.661,10932,10239,2408,59807
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC5-LAI04, GCI=64101139A",Reliable,16285,93.706,16285,15260,5500,5244,141,97.088,6010,5835,914,14346
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC5-LAI05, GCI=64101139B",Reliable,48449,94.012,48449,45548,46882,44718,1696,98.182,50833,49909,2432,43116
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC5-LAI06, GCI=64101139C",Reliable,21397,92.46600000000001,21397,19785,7323,7010,220,97.93299999999999,7981,7816,1209,18576
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MLHBSC1-LAI_5, GCI=64101177E",Reliable,65241,92.446,65241,60313,27527,23512,1259,89.421,28671,25638,12440,47873
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI3, GCI=641011455",Reliable,7008,96.133,7008,6737,6847,5288,479,83.101,7308,6073,2865,3872
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MDZRNC-LAI8, SAI=641010AAA",Reliable,71559,97.82,71559,69999,1,0,1,95.167,11546,10988,1938,68061
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI7, GCI=641011B93",Reliable,29632,95.704,29632,28359,15594,14420,481,94.934,16898,16042,3060,25299
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI6, GCI=641011B94",Reliable,41361,94.478,41361,39077,23744,21188,898,92.385,24846,22954,7321,31756
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC15-LAI2, GCI=6410113A7",Reliable,32230,92.28,32230,29742,15538,14752,506,97.45200000000001,16913,16482,1595,28147
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC15-LAI1, GCI=6410113A6",Reliable,30636,94.869,30636,29064,25996,24657,849,97.167,28200,27401,2043,27021
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC11-LAI3, SAI=64101096C",Reliable,18439,98.30799999999999,18439,18127,15,0,16,97.04,27903,27077,365,17762
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC11-LAI2, SAI=64101096B",Reliable,18972,96.34700000000001,18972,18279,8,0,11,97.279,26567,25844,466,17813
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC11-LAI1, SAI=64101096A",Reliable,23784,95.17299999999999,23784,22636,7,0,8,97.15100000000001,28365,27557,470,22166
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC16-LAI3, GCI=641010908",Reliable,41385,94.365,41385,39053,20932,19875,713,97.51799999999999,22646,22084,2016,37037
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC16-LAI2, GCI=641010907",Reliable,48082,95.749,48082,46038,17440,16541,592,97.208,19087,18554,2082,43956
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC16-LAI1, GCI=641010906",Reliable,51579,95.13,51579,49067,27307,25867,980,97.491,29619,28876,2992,46075
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC15-LAI3, GCI=6410113A8",Reliable,37509,94.209,37509,35337,23534,22468,769,97.595,25654,25037,1677,33660
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=WAZR01_LAI1, SAI=641010A9B",Reliable,101954,99.48,101954,101424,1,0,1,94.544,25112,23742,3096,98328
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MDZR02_LAC1, SAI=641010AB4",Reliable,30250,99.365,30250,30058,0,0,0,96.398,7995,7707,854,29204
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MDZB01_LAI3, GCI=6410104AC",Reliable,42527,93.162,42527,39619,22668,20591,835,93.331,24488,22855,6434,33185
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MDZB01_LAI4, GCI=6410104AD",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MDZB01_LAI5, GCI=6410104AE",Reliable,46342,91.38600000000001,46342,42350,19008,17570,645,94.835,20466,19409,6292,36058
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MDZR02_LAC2, SAI=641010B2C",Reliable,102270,99.309,102270,101563,2,0,2,94.73,32411,30703,2828,98735
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZR02_LAC1, SAI=641010ACD",Reliable,72851,99.524,72851,72504,0,0,1,94.17,11767,11081,1909,70595
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHRNC6_LAI4, SAI=641011220",Reliable,49883,99.094,49883,49431,1,0,1,96.25,28694,27618,894,48537
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC3-LAI3, SAI=6410107EA",Reliable,29494,98.539,29494,29063,5,0,6,96.932,32404,31410,511,28552
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC1_LAI8, GCI=641011B92",Reliable,33808,94.25299999999999,33808,31865,22199,19776,818,92.4,23106,21350,6013,25852
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC04_LAI5, GCI=641011456",Reliable,26652,96.713,26652,25776,20288,18467,725,93.694,21693,20325,4207,21569
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC4-LAI4, SAI=641010A4A",Reliable,63048,98.758,63048,62265,14,0,20,96.65100000000001,38970,37665,731,61534
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC4-LAI3, SAI=641010A49",Reliable,38311,98.943,38311,37906,25,0,31,97.01,30000,29103,489,37417
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=JNHBSC2_LAI6, GCI=641011B9C",Reliable,24390,95.20700000000001,24390,23221,20049,17376,871,90.44,20858,18864,4790,18431
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC10-A53, SAI=641010A53",Reliable,19037,96.26,19037,18325,6,0,8,97.309,32447,31574,562,17763
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MLHRNC1-LAI2, SAI=641010DB1",Reliable,73188,99.007,73188,72461,5,0,6,94.912,20226,19197,1279,71182
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC5-LAI-TEST, GCI=641010079",Reliable,0,,0,0,0,0,0,,0,0,0,0
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWHRNC5-LAI5, SAI=641010E1A",Reliable,44893,99.15100000000001,44893,44512,4,0,4,96.307,28867,27801,947,43565
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=FPZR02_LAC2, SAI=641010ACE",Reliable,49129,99.568,49129,48917,3,0,3,95.14299999999999,23635,22487,1541,47376
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC12_LAI1, SAI=641010A6E",Reliable,30437,97.625,30437,29714,9,0,13,96.76,29349,28398,721,28993
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MKHBSC17-LAI2, GCI=64101232A",Reliable,38135,95.065,38135,36253,25927,22601,933,90.32600000000001,27506,24845,7929,28324
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MKHBSC17-LAI1, GCI=641012329",Reliable,58871,94.14,58871,55421,44556,39576,1775,91.945,47559,43728,10947,44474
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWHBSC14-LAI2, GCI=641010520",Reliable,38230,96.681,38230,36961,15569,13868,718,92.915,16302,15147,6839,30122
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWHBSC14-LAI1, GCI=64101051F",Reliable,73946,96.443,73946,71316,30023,26400,1229,91.209,31759,28967,12454,58862
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHRNC12-TEST_LAI2, SAI=641010A6F",Reliable,63471,99.34899999999999,63471,63058,21,0,26,96.15899999999999,43791,42109,1134,61924
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI2, GCI=6410108A3",Reliable,27681,95.29299999999999,27681,26378,23296,22287,685,97.822,25112,24565,1243,25135
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI1, GCI=6410108A2",Reliable,17211,95.915,17211,16508,10243,9821,310,97.87799999999999,11357,11116,712,15796
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MKHBSC17-LAI6, GCI=64101232E",Reliable,21058,92.449,21058,19468,8334,6645,431,83.45,8967,7483,6824,12644
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MKHBSC17-LAI5, GCI=64101232D",Reliable,34396,93.97,34396,32322,20329,16822,851,86.229,21379,18435,9002,23320
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MKHBSC17-LAI4, GCI=64101232C",Reliable,25004,94.177,25004,23548,16556,13978,748,88.051,17709,15593,6689,16859
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=MKHBSC17-LAI3, GCI=64101232B",Reliable,23653,94.26700000000001,23653,22297,24406,22855,802,95.95299999999999,26560,25485,2860,19437
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWHBSC14-LAI4, GCI=641010522",Reliable,26525,96.06,26525,25480,15019,13574,530,93.182,15840,14760,4184,21296
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=RWHBSC14-LAI3, GCI=641010521",Reliable,30242,94.32600000000001,30242,28526,21370,20300,578,97.039,22864,22187,2012,26514
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC08-LAI2, GCI=64101083F",Reliable,40056,93.05,40056,37272,27519,26317,768,97.665,29939,29240,1631,35641
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC08-LAI1, GCI=64101083E",Reliable,33244,91.821,33244,30525,18555,16610,756,92.54299999999999,19940,18453,7010,23515
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=LRZB01-LAI2, GCI=6410104C5",Reliable,66657,87.48700000000001,66657,58316,34716,31348,934,92.34899999999999,36350,33569,14840,43476
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI5, GCI=6410108A6",Reliable,27305,96.64200000000001,27305,26388,13746,13112,393,97.185,15135,14709,1121,25267
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI4, GCI=6410108A5",Reliable,20429,96.412,20429,19696,9134,8773,304,98.36,10001,9837,731,18965
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=AHHBSC18-LAI3, GCI=6410108A4",Reliable,22636,94.92,22636,21486,12264,11654,387,97.34200000000001,13241,12889,1765,19721
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC08-LAI4, GCI=641010841",Reliable,39834,93.87200000000001,39834,37393,25892,24738,802,97.76700000000001,28119,27491,1861,35532
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC08-LAI3, GCI=641010840",Reliable,32035,94.66799999999999,32035,30327,29927,28486,900,97.412,32336,31499,1919,28408
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC08-LAI6, GCI=641010843",Reliable,46016,91.546,46016,42126,27548,25349,1053,94.948,29773,28269,7762,34364
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHBSC08-LAI5, GCI=641010842",Reliable,40926,93.366,40926,38211,20589,19225,711,95.96799999999999,22146,21253,4282,33929
2024-05-25 12:00+03:00,60,"AHMSC3/Site:LABEL=BUHRNC09-TEST-LAI, SAI=64101007A",Reliable,2,100.0,2,2,0,0,0,,0,0,0,2
